time,open,high,low,close,Volume
1776875520,272.78,272.82,272.73,272.8,20331
1776875580,272.79,272.9,272.78,272.9,30471
1776875640,272.8996,272.91,272.7901,272.895,30131
1776875700,272.92,272.93,272.65,272.675,48770
1776875760,272.67,272.6928,272.44,272.475,50762
1776875820,272.47,272.64,272.4,272.63,61778
1776875880,272.63,272.6799,272.57,272.62,22914
1776875940,272.6101,272.79,272.6101,272.745,42211
1776876000,272.78,272.8,272.67,272.73,18623
1776876060,272.74,272.8,272.72,272.75,17285
1776876120,272.74,272.78,272.49,272.54,42964
1776876180,272.57,272.735,272.5602,272.725,27897
1776876240,272.74,272.8,272.68,272.765,29923
1776876300,272.75,272.77,272.62,272.64,21581
1776876360,272.64,272.645,272.515,272.585,21869
1776876420,272.6,272.62,272.465,272.48,23171
1776876480,272.48,272.57,272.46,272.53,22681
1776876540,272.56,272.7799,272.55,272.76,23451
1776876600,272.74,272.7899,272.66,272.69,25542
1776876660,272.68,272.78,272.675,272.69,23100
1776876720,272.67,272.685,272.5,272.53,23460
1776876780,272.52,272.521,272.36,272.49,52236
1776876840,272.52,272.52,272.42,272.51,29352
1776876900,272.54,272.6,272.46,272.5,23396
1776876960,272.505,272.62,272.45,272.52,37796
1776877020,272.51,272.6,272.51,272.54,22352
1776877080,272.54,272.585,272.4501,272.5,30303
1776877140,272.495,272.58,272.43,272.495,17639
1776877200,272.48,272.6,272.4701,272.54,22926
1776877260,272.54,272.75,272.5,272.65,43285
1776877320,272.65,272.73,272.5,272.505,26820
1776877380,272.51,272.6,272.51,272.55,19542
1776877440,272.53,272.61,272.52,272.56,32324
1776877500,272.55,272.5799,272.48,272.54,28370
1776877560,272.53,272.5999,272.53,272.5999,16775
1776877620,272.58,272.87,272.58,272.83,52480
1776877680,272.83,273.1,272.81,273.08,95420
1776877740,273.06,273.26,273.03,273.25,103244
1776877800,273.23,273.42,273.14,273.32,149496
1776877860,273.31,273.35,273.19,273.22,71548
1776877920,273.22,273.2799,273.18,273.25,26631
1776877980,273.235,273.235,273.04,273.09,29334
1776878040,273.08,273.18,272.99,273.18,29816
1776878100,273.18,273.3,273.18,273.24,37186
1776878160,273.24,273.3805,272.5,273.03,147387
1776878220,273.0498,273.2,273.02,273.12,52451
1776878280,273.11,273.12,272.908,272.9094,33896
1776878340,272.9069,272.94,272.815,272.9201,26774
1776878400,272.92,273.16,272.91,273.16,31932
1776878460,273.2,273.28,273.18,273.28,24035
1776878520,273.28,273.3225,273.24,273.3001,32214
1776878580,273.32,273.35,273.2,273.2,21897
1776878640,273.19,273.275,273.18,273.23,13841
1776878700,273.22,273.2513,273.2,273.24,21688
1776878760,273.2401,273.3,273.24,273.29,16234
1776878820,273.29,273.29,273.08,273.13,37825
1776878880,273.14,273.14,273.08,273.11,9461
1776878940,273.1009,273.23,273.1,273.23,11655
1776879000,273.24,273.3,273.19,273.3,22587
1776879060,273.29,273.34,273.2316,273.335,38193
1776879120,273.335,273.37,273.32,273.36,26254
1776879180,273.365,273.39,273.295,273.335,27351
1776879240,273.3205,273.5299,273.3201,273.44,58942
1776879300,273.44,273.565,273.41696,273.55,35558
1776879360,273.5599,273.65,273.51,273.54,38788
1776879420,273.53,273.55,273.38,273.53,20504
1776879480,273.53,273.5599,273.3902,273.4399,28211
1776879540,273.43,273.58,273.42,273.575,12723
1776879600,273.575,273.63,273.56,273.629,33198
1776879660,273.61,273.61,273.4901,273.4901,23271
1776879720,273.4906,273.56,273.4601,273.53,24047
1776879780,273.555,273.58,273.54,273.56,17302
1776879840,273.56,273.5951,273.55,273.58,23681
1776879900,273.585,273.655,273.55,273.58,44207
1776879960,273.57,273.6,273.53,273.57,36438
1776880020,273.565,273.7172,273.54,273.5942,50957
1776880080,273.58,273.69,273.525,273.53,22017
1776880140,273.56,273.62,273.55,273.605,21033
1776880200,273.59,273.61,273.44,273.46,19417
1776880260,273.455,273.5,273.42,273.48,23909
1776880320,273.49,273.49,273.41,273.415,12025
1776880380,273.41,273.4299,273.1717,273.26,45165
1776880440,273.27,273.48,273.26,273.44,62633
1776880500,273.43,273.5,273.415,273.5,45817
1776880560,273.49,273.49,273.42,273.46,22591
1776880620,273.47,273.59,273.47,273.555,31561
1776880680,273.55,273.62,273.54,273.61,45632
1776880740,273.595,273.595,273.46,273.47,41286
1776880800,273.47,273.71,273.45,273.7,54735
1776880860,273.72,273.74,273.6,273.62,37531
1776880920,273.62,273.665,273.59,273.65,35285
1776880980,273.64,273.65,273.59,273.6,15031
1776881040,273.6,273.605,273.42,273.45,26032
1776881100,273.4602,273.54,273.45,273.485,43737
1776881160,273.485,273.49,273.4006,273.445,19185
1776881220,273.44,273.45,273.31,273.448,33930
1776881280,273.44,273.47,273.42,273.46,18925
1776881340,273.46,273.46,273.33,273.355,16535
1776881400,273.355,273.36,273.28,273.295,26392
1776881460,273.295,273.35,273.26,273.35,23791
1776881520,273.36,273.46,273.36,273.4023,17904
1776881580,273.4,273.42,273.33,273.36,15316
1776881640,273.35,273.36,273.24,273.26,18985
1776881700,273.26,273.26,273.18,273.18,14503
1776881760,273.2,273.2,273.065,273.07,29838
1776881820,273.091,273.13,272.9701,273.12,33312
